	mass 2.0_time	mass 2.0_value	mass 4.0_time	mass 4.0_value	mass 5.5_time	mass 5.5_value	mass 12.0_time	mass 12.0_value	mass 15.0_time	mass 15.0_value	mass 16.0_time	mass 16.0_value	mass 18.0_time	mass 18.0_value	mass 28.0_time	mass 28.0_value	mass 32.0_time	mass 32.0_value	mass 40.0_time	mass 40.0_value	mass 44.0_time	mass 44.0_value
368	2023/01/16 14:09:17.378	1.2033e-10	2023/01/16 14:09:17.628	3.39e-14	2023/01/16 14:09:17.878	2.85e-14	2023/01/16 14:09:18.128	3.113e-13	2023/01/16 14:09:18.378	1.703e-13	2023/01/16 14:09:18.629	6.281e-13	2023/01/16 14:09:18.879	1.6382e-12	2023/01/16 14:09:19.129	1.5e-12	2023/01/16 14:09:19.380	1.591e-13	2023/01/16 14:09:19.630	3.71e-14	2023/01/16 14:09:20.381	2.40262e-11
369	2023/01/16 14:09:23.774	1.20512e-10	2023/01/16 14:09:24.024	3.12e-14	2023/01/16 14:09:24.274	3.38e-14	2023/01/16 14:09:24.525	3.082e-13	2023/01/16 14:09:24.775	1.878e-13	2023/01/16 14:09:25.025	6.303e-13	2023/01/16 14:09:25.275	1.6451e-12	2023/01/16 14:09:25.526	1.4551e-12	2023/01/16 14:09:25.776	1.644e-13	2023/01/16 14:09:26.026	2.42e-14	2023/01/16 14:09:26.778	2.40262e-11
370	2023/01/16 14:09:30.171	1.20211e-10	2023/01/16 14:09:30.421	3.48e-14	2023/01/16 14:09:30.671	2.53e-14	2023/01/16 14:09:30.922	3.372e-13	2023/01/16 14:09:31.172	1.748e-13	2023/01/16 14:09:31.422	6.386e-13	2023/01/16 14:09:31.672	1.626e-12	2023/01/16 14:09:31.922	1.4366e-12	2023/01/16 14:09:32.173	1.696e-13	2023/01/16 14:09:32.423	1.84e-14	2023/01/16 14:09:33.174	2.39187e-11
371	2023/01/16 14:09:36.567	1.20862e-10	2023/01/16 14:09:36.817	3.67e-14	2023/01/16 14:09:37.067	2.23e-14	2023/01/16 14:09:37.317	3.147e-13	2023/01/16 14:09:37.567	1.71e-13	2023/01/16 14:09:37.818	6.612e-13	2023/01/16 14:09:38.068	1.6314e-12	2023/01/16 14:09:38.318	1.4281e-12	2023/01/16 14:09:38.568	1.742e-13	2023/01/16 14:09:38.818	3.15e-14	2023/01/16 14:09:39.570	2.38112e-11
372	2023/01/16 14:09:42.963	1.20942e-10	2023/01/16 14:09:43.213	2.39e-14	2023/01/16 14:09:43.463	2.89e-14	2023/01/16 14:09:43.713	3.119e-13	2023/01/16 14:09:43.963	1.66e-13	2023/01/16 14:09:44.214	6.512e-13	2023/01/16 14:09:44.464	1.6331e-12	2023/01/16 14:09:44.714	1.4688e-12	2023/01/16 14:09:44.965	1.667e-13	2023/01/16 14:09:45.215	3.1e-14	2023/01/16 14:09:45.966	2.39187e-11
373	2023/01/16 14:09:49.359	1.20588e-10	2023/01/16 14:09:49.609	3.85e-14	2023/01/16 14:09:49.859	1.77e-14	2023/01/16 14:09:50.110	3.111e-13	2023/01/16 14:09:50.360	1.566e-13	2023/01/16 14:09:50.610	6.37e-13	2023/01/16 14:09:50.860	1.615e-12	2023/01/16 14:09:51.110	1.4133e-12	2023/01/16 14:09:51.361	1.812e-13	2023/01/16 14:09:51.611	3.85e-14	2023/01/16 14:09:52.363	2.408e-11
374	2023/01/16 14:09:55.756	1.20555e-10	2023/01/16 14:09:56.006	3.98e-14	2023/01/16 14:09:56.256	2.16e-14	2023/01/16 14:09:56.507	3.014e-13	2023/01/16 14:09:56.757	1.889e-13	2023/01/16 14:09:57.007	6.438e-13	2023/01/16 14:09:57.257	1.672e-12	2023/01/16 14:09:57.507	1.4645e-12	2023/01/16 14:09:57.758	1.764e-13	2023/01/16 14:09:58.008	4.28e-14	2023/01/16 14:09:58.759	2.42412e-11
375	2023/01/16 14:10:02.152	1.20835e-10	2023/01/16 14:10:02.402	3.29e-14	2023/01/16 14:10:02.902	4.53e-14	2023/01/16 14:10:03.152	3.219e-13	2023/01/16 14:10:03.403	1.667e-13	2023/01/16 14:10:03.653	6.217e-13	2023/01/16 14:10:03.903	1.6515e-12	2023/01/16 14:10:04.153	1.4053e-12	2023/01/16 14:10:04.403	1.643e-13	2023/01/16 14:10:05.155	2.98e-14		2.4295e-11
376	2023/01/16 14:10:08.548	1.20271e-10	2023/01/16 14:10:08.798	3.44e-14	2023/01/16 14:10:09.048	3.98e-14	2023/01/16 14:10:09.298	2.908e-13	2023/01/16 14:10:09.548	1.797e-13	2023/01/16 14:10:09.799	6.276e-13	2023/01/16 14:10:10.049	1.6744e-12	2023/01/16 14:10:10.299	1.4394e-12	2023/01/16 14:10:10.550	1.551e-13	2023/01/16 14:10:10.800	2.95e-14	2023/01/16 14:10:11.551	2.44025e-11
377	2023/01/16 14:10:14.944	1.20819e-10	2023/01/16 14:10:15.194	3.55e-14	2023/01/16 14:10:15.444	3.13e-14	2023/01/16 14:10:15.695	2.967e-13	2023/01/16 14:10:16.195	1.891e-13	2023/01/16 14:10:16.445	6.371e-13	2023/01/16 14:10:16.695	1.6158e-12	2023/01/16 14:10:16.946	1.4039e-12	2023/01/16 14:10:17.948	2.052e-13		3.12e-14		2.41337e-11
378	2023/01/16 14:10:21.341	1.2084e-10	2023/01/16 14:10:21.591	3.05e-14	2023/01/16 14:10:21.841	3.44e-14	2023/01/16 14:10:22.092	3.114e-13	2023/01/16 14:10:22.342	1.721e-13	2023/01/16 14:10:22.592	6.529e-13	2023/01/16 14:10:22.842	1.6811e-12	2023/01/16 14:10:23.092	1.4298e-12	2023/01/16 14:10:23.343	1.91e-13	2023/01/16 14:10:23.593	1.71e-14	2023/01/16 14:10:24.344	2.408e-11
379	2023/01/16 14:10:27.737	1.20201e-10	2023/01/16 14:10:27.987	3.43e-14	2023/01/16 14:10:28.237	4.3e-14	2023/01/16 14:10:28.487	3.347e-13	2023/01/16 14:10:28.737	1.572e-13	2023/01/16 14:10:28.988	6.22e-13	2023/01/16 14:10:29.238	1.6306e-12	2023/01/16 14:10:29.488	1.433e-12	2023/01/16 14:10:29.738	1.595e-13	2023/01/16 14:10:30.739	3.06e-14		2.4295e-11
380	2023/01/16 14:10:34.132	1.20835e-10	2023/01/16 14:10:34.382	2.57e-14	2023/01/16 14:10:34.632	2.25e-14	2023/01/16 14:10:34.882	3.16e-13	2023/01/16 14:10:35.132	1.775e-13	2023/01/16 14:10:35.383	6.355e-13	2023/01/16 14:10:35.633	1.631e-12	2023/01/16 14:10:35.883	1.4559e-12	2023/01/16 14:10:36.133	1.695e-13	2023/01/16 14:10:36.383	2.62e-14	2023/01/16 14:10:37.134	2.43487e-11
381	2023/01/16 14:10:40.527	1.21028e-10	2023/01/16 14:10:40.777	2.8e-14	2023/01/16 14:10:41.027	2.79e-14	2023/01/16 14:10:41.277	2.914e-13	2023/01/16 14:10:41.527	1.663e-13	2023/01/16 14:10:41.778	6.799e-13	2023/01/16 14:10:42.028	1.6987e-12	2023/01/16 14:10:42.278	1.4265e-12	2023/01/16 14:10:42.528	1.566e-13	2023/01/16 14:10:42.778	3.47e-14	2023/01/16 14:10:43.529	2.42412e-11
382	2023/01/16 14:10:46.922	1.20168e-10	2023/01/16 14:10:47.172	3.88e-14	2023/01/16 14:10:47.422	2.6e-14	2023/01/16 14:10:47.672	2.891e-13	2023/01/16 14:10:47.922	1.694e-13	2023/01/16 14:10:48.173	6.614e-13	2023/01/16 14:10:48.423	1.6552e-12	2023/01/16 14:10:48.673	1.4396e-12	2023/01/16 14:10:48.923	1.835e-13	2023/01/16 14:10:49.173	3.42e-14	2023/01/16 14:10:49.925	2.41337e-11
383	2023/01/16 14:10:53.318	1.20727e-10	2023/01/16 14:10:53.568	4.16e-14	2023/01/16 14:10:53.818	3.26e-14	2023/01/16 14:10:54.068	2.989e-13	2023/01/16 14:10:54.318	1.775e-13	2023/01/16 14:10:54.569	6.641e-13	2023/01/16 14:10:54.819	1.6378e-12	2023/01/16 14:10:55.069	1.4542e-12	2023/01/16 14:10:55.320	1.51e-13	2023/01/16 14:10:55.570	3.66e-14	2023/01/16 14:10:56.321	2.43487e-11
384	2023/01/16 14:10:59.714	1.20609e-10	2023/01/16 14:10:59.964	3.12e-14	2023/01/16 14:11:00.214	3.54e-14	2023/01/16 14:11:00.465	3.223e-13	2023/01/16 14:11:00.715	1.786e-13	2023/01/16 14:11:00.965	6.373e-13	2023/01/16 14:11:01.215	1.6321e-12	2023/01/16 14:11:01.466	1.4661e-12	2023/01/16 14:11:01.716	1.727e-13	2023/01/16 14:11:01.966	3.35e-14	2023/01/16 14:11:02.718	2.41875e-11
385	2023/01/16 14:11:06.111	1.19916e-10	2023/01/16 14:11:06.361	2.21e-14	2023/01/16 14:11:06.611	3.29e-14	2023/01/16 14:11:06.862	2.947e-13	2023/01/16 14:11:07.112	1.815e-13	2023/01/16 14:11:07.362	6.515e-13	2023/01/16 14:11:07.612	1.6724e-12	2023/01/16 14:11:07.863	1.3873e-12	2023/01/16 14:11:08.113	1.85e-13	2023/01/16 14:11:08.363	1.4e-14	2023/01/16 14:11:09.114	2.41875e-11
386	2023/01/16 14:11:12.507	1.2048e-10	2023/01/16 14:11:12.757	4.51e-14	2023/01/16 14:11:13.007	5.02e-14	2023/01/16 14:11:13.257	2.98e-13	2023/01/16 14:11:13.507	1.646e-13	2023/01/16 14:11:13.758	6.296e-13	2023/01/16 14:11:14.008	1.615e-12	2023/01/16 14:11:14.258	1.4343e-12	2023/01/16 14:11:14.508	1.666e-13	2023/01/16 14:11:14.758	2.22e-14	2023/01/16 14:11:15.510	2.40262e-11
387	2023/01/16 14:11:18.903	1.20641e-10	2023/01/16 14:11:19.153	3.07e-14	2023/01/16 14:11:19.403	2.12e-14	2023/01/16 14:11:19.653	3.011e-13	2023/01/16 14:11:19.903	1.698e-13	2023/01/16 14:11:20.154	6.526e-13	2023/01/16 14:11:20.404	1.6668e-12	2023/01/16 14:11:20.655	1.4136e-12	2023/01/16 14:11:20.905	1.633e-13	2023/01/16 14:11:21.155	3.8e-14	2023/01/16 14:11:21.906	2.41337e-11
388	2023/01/16 14:11:25.299	1.20088e-10	2023/01/16 14:11:25.549	3.11e-14	2023/01/16 14:11:25.799	4.16e-14	2023/01/16 14:11:26.050	3.176e-13	2023/01/16 14:11:26.300	1.683e-13	2023/01/16 14:11:26.550	6.643e-13	2023/01/16 14:11:26.800	1.6394e-12	2023/01/16 14:11:27.051	1.4329e-12	2023/01/16 14:11:27.301	1.67e-13	2023/01/16 14:11:27.551	2.23e-14	2023/01/16 14:11:28.303	2.38112e-11
389	2023/01/16 14:11:31.696	1.20491e-10	2023/01/16 14:11:31.946	3.07e-14	2023/01/16 14:11:32.196	3.61e-14	2023/01/16 14:11:32.447	3.223e-13	2023/01/16 14:11:32.697	1.885e-13	2023/01/16 14:11:32.947	6.509e-13	2023/01/16 14:11:33.197	1.6154e-12	2023/01/16 14:11:33.447	1.4377e-12	2023/01/16 14:11:33.698	1.812e-13	2023/01/16 14:11:33.948	2.87e-14	2023/01/16 14:11:34.699	2.39187e-11
390	2023/01/16 14:11:38.092	1.20421e-10	2023/01/16 14:11:38.342	4.07e-14	2023/01/16 14:11:38.592	3.56e-14	2023/01/16 14:11:38.842	3.202e-13	2023/01/16 14:11:39.092	1.717e-13	2023/01/16 14:11:39.343	6.422e-13	2023/01/16 14:11:39.593	1.6109e-12	2023/01/16 14:11:39.843	1.4141e-12	2023/01/16 14:11:40.093	1.774e-13	2023/01/16 14:11:40.343	3.33e-14	2023/01/16 14:11:41.095	2.41337e-11
391	2023/01/16 14:11:44.488	1.20706e-10	2023/01/16 14:11:44.738	3.02e-14	2023/01/16 14:11:44.988	3.98e-14	2023/01/16 14:11:45.238	2.973e-13	2023/01/16 14:11:45.488	1.638e-13	2023/01/16 14:11:45.739	6.496e-13	2023/01/16 14:11:45.989	1.6559e-12	2023/01/16 14:11:46.240	1.4204e-12	2023/01/16 14:11:46.490	1.874e-13	2023/01/16 14:11:46.740	2.71e-14	2023/01/16 14:11:47.491	2.42412e-11
392	2023/01/16 14:11:50.884	1.20351e-10	2023/01/16 14:11:51.134	3.84e-14	2023/01/16 14:11:51.384	3.76e-14	2023/01/16 14:11:51.635	3.074e-13	2023/01/16 14:11:51.885	1.81e-13	2023/01/16 14:11:52.135	6.583e-13	2023/01/16 14:11:52.385	1.6275e-12	2023/01/16 14:11:52.636	1.3871e-12	2023/01/16 14:11:52.886	1.758e-13	2023/01/16 14:11:53.136	2.33e-14	2023/01/16 14:11:53.888	2.408e-11
393	2023/01/16 14:11:57.281	1.20099e-10	2023/01/16 14:11:57.531	5.03e-14	2023/01/16 14:11:57.781	4.04e-14	2023/01/16 14:11:58.032	3.282e-13	2023/01/16 14:11:58.282	1.714e-13	2023/01/16 14:11:58.532	6.25e-13	2023/01/16 14:11:58.782	1.5979e-12	2023/01/16 14:11:59.032	1.4541e-12	2023/01/16 14:11:59.283	1.821e-13	2023/01/16 14:11:59.533	3.34e-14	2023/01/16 14:12:00.284	2.40262e-11
394	2023/01/16 14:12:03.677	1.20158e-10	2023/01/16 14:12:03.927	3.12e-14	2023/01/16 14:12:04.177	3.06e-14	2023/01/16 14:12:04.427	3.202e-13	2023/01/16 14:12:04.677	1.715e-13	2023/01/16 14:12:04.928	6.651e-13	2023/01/16 14:12:05.178	1.6671e-12	2023/01/16 14:12:05.428	1.4171e-12	2023/01/16 14:12:05.678	1.556e-13	2023/01/16 14:12:05.928	2.96e-14	2023/01/16 14:12:06.680	2.41875e-11
395	2023/01/16 14:12:10.073	1.20631e-10	2023/01/16 14:12:10.323	2.59e-14	2023/01/16 14:12:10.573	4.15e-14	2023/01/16 14:12:10.823	3.219e-13	2023/01/16 14:12:11.073	1.61e-13	2023/01/16 14:12:11.324	6.39e-13	2023/01/16 14:12:11.574	1.6229e-12	2023/01/16 14:12:11.825	1.4468e-12	2023/01/16 14:12:12.075	2.033e-13	2023/01/16 14:12:12.325	2.23e-14	2023/01/16 14:12:13.076	2.41875e-11
396	2023/01/16 14:12:16.469	1.19948e-10	2023/01/16 14:12:16.719	2.61e-14	2023/01/16 14:12:16.969	3.68e-14	2023/01/16 14:12:17.220	2.81e-13	2023/01/16 14:12:17.470	1.75e-13	2023/01/16 14:12:17.720	6.329e-13	2023/01/16 14:12:17.970	1.5942e-12	2023/01/16 14:12:18.221	1.4331e-12	2023/01/16 14:12:18.471	1.686e-13	2023/01/16 14:12:18.721	2.77e-14	2023/01/16 14:12:19.473	2.39187e-11
397	2023/01/16 14:12:22.866	1.19814e-10	2023/01/16 14:12:23.116	3.38e-14	2023/01/16 14:12:23.366	3.34e-14	2023/01/16 14:12:23.617	3.079e-13	2023/01/16 14:12:23.867	1.517e-13	2023/01/16 14:12:24.117	6.64e-13	2023/01/16 14:12:24.367	1.6266e-12	2023/01/16 14:12:24.618	1.4344e-12	2023/01/16 14:12:24.868	1.681e-13	2023/01/16 14:12:25.118	4.08e-14	2023/01/16 14:12:25.869	2.40262e-11
398	2023/01/16 14:12:29.262	1.19663e-10	2023/01/16 14:12:29.512	2.85e-14	2023/01/16 14:12:29.762	3.51e-14	2023/01/16 14:12:30.012	3.312e-13	2023/01/16 14:12:30.262	1.834e-13	2023/01/16 14:12:30.513	6.461e-13	2023/01/16 14:12:30.763	1.628e-12	2023/01/16 14:12:31.013	1.4488e-12	2023/01/16 14:12:31.263	1.741e-13	2023/01/16 14:12:31.513	3.66e-14	2023/01/16 14:12:32.265	2.4295e-11
399	2023/01/16 14:12:35.658	1.2048e-10	2023/01/16 14:12:35.908	3.26e-14	2023/01/16 14:12:36.158	3.78e-14	2023/01/16 14:12:36.408	3.057e-13	2023/01/16 14:12:36.658	1.543e-13	2023/01/16 14:12:36.909	6.455e-13	2023/01/16 14:12:37.159	1.6194e-12	2023/01/16 14:12:37.410	1.4429e-12	2023/01/16 14:12:37.660	1.751e-13	2023/01/16 14:12:37.910	3.86e-14	2023/01/16 14:12:38.661	2.40262e-11
400	2023/01/16 14:12:42.054	1.20287e-10	2023/01/16 14:12:42.304	3.42e-14	2023/01/16 14:12:42.555	3.87e-14	2023/01/16 14:12:42.805	2.998e-13	2023/01/16 14:12:43.055	1.64e-13	2023/01/16 14:12:43.305	6.655e-13	2023/01/16 14:12:43.555	1.6439e-12	2023/01/16 14:12:43.805	1.4255e-12	2023/01/16 14:12:44.056	1.622e-13	2023/01/16 14:12:44.306	3.67e-14	2023/01/16 14:12:45.058	2.39725e-11
401	2023/01/16 14:12:48.451	1.20631e-10	2023/01/16 14:12:48.701	3.76e-14	2023/01/16 14:12:48.951	3.54e-14	2023/01/16 14:12:49.202	3.137e-13	2023/01/16 14:12:49.452	1.573e-13	2023/01/16 14:12:49.702	6.607e-13	2023/01/16 14:12:49.952	1.6554e-12	2023/01/16 14:12:50.203	1.4015e-12	2023/01/16 14:12:50.453	1.941e-13	2023/01/16 14:12:50.703	2.48e-14	2023/01/16 14:12:51.454	2.39187e-11
402	2023/01/16 14:12:54.847	1.20518e-10	2023/01/16 14:12:55.097	3.66e-14	2023/01/16 14:12:55.347	2.76e-14	2023/01/16 14:12:55.597	2.935e-13	2023/01/16 14:12:55.847	1.882e-13	2023/01/16 14:12:56.098	6.119e-13	2023/01/16 14:12:56.348	1.6198e-12	2023/01/16 14:12:56.598	1.4523e-12	2023/01/16 14:12:56.848	1.83e-13	2023/01/16 14:12:57.098	3e-14	2023/01/16 14:12:57.850	2.408e-11
403	2023/01/16 14:13:01.243	1.19991e-10	2023/01/16 14:13:01.493	2.62e-14	2023/01/16 14:13:01.743	2.89e-14	2023/01/16 14:13:01.993	3.075e-13	2023/01/16 14:13:02.243	1.588e-13	2023/01/16 14:13:02.494	6.826e-13	2023/01/16 14:13:02.744	1.651e-12	2023/01/16 14:13:02.995	1.4441e-12	2023/01/16 14:13:03.245	1.695e-13	2023/01/16 14:13:03.495	3.14e-14	2023/01/16 14:13:04.246	2.38112e-11
404	2023/01/16 14:13:07.639	1.19588e-10	2023/01/16 14:13:07.889	3.86e-14	2023/01/16 14:13:08.139	4.58e-14	2023/01/16 14:13:08.390	3.002e-13	2023/01/16 14:13:08.640	1.776e-13	2023/01/16 14:13:08.890	6.318e-13	2023/01/16 14:13:09.140	1.6133e-12	2023/01/16 14:13:09.390	1.4281e-12	2023/01/16 14:13:09.641	1.597e-13	2023/01/16 14:13:09.891	3.19e-14	2023/01/16 14:13:10.643	2.42412e-11
405	2023/01/16 14:13:14.036	1.20238e-10	2023/01/16 14:13:14.286	3.07e-14	2023/01/16 14:13:14.537	2.31e-14	2023/01/16 14:13:14.787	3.11e-13	2023/01/16 14:13:15.037	1.704e-13	2023/01/16 14:13:15.287	6.433e-13	2023/01/16 14:13:15.537	1.6301e-12	2023/01/16 14:13:15.788	1.4149e-12	2023/01/16 14:13:16.038	1.928e-13	2023/01/16 14:13:16.288	3.54e-14	2023/01/16 14:13:17.039	2.41337e-11
406	2023/01/16 14:13:20.432	1.20453e-10	2023/01/16 14:13:20.682	4.44e-14	2023/01/16 14:13:20.932	2.91e-14	2023/01/16 14:13:21.182	2.96e-13	2023/01/16 14:13:21.432	1.578e-13	2023/01/16 14:13:21.683	6.382e-13	2023/01/16 14:13:21.933	1.6057e-12	2023/01/16 14:13:22.183	1.4058e-12	2023/01/16 14:13:22.433	1.804e-13	2023/01/16 14:13:22.683	3.09e-14	2023/01/16 14:13:23.435	2.43487e-11
407	2023/01/16 14:13:26.828	1.20357e-10	2023/01/16 14:13:27.078	3.43e-14	2023/01/16 14:13:27.328	3.57e-14	2023/01/16 14:13:27.578	3.116e-13	2023/01/16 14:13:27.828	1.612e-13	2023/01/16 14:13:28.079	6.383e-13	2023/01/16 14:13:28.329	1.6166e-12	2023/01/16 14:13:28.580	1.4209e-12	2023/01/16 14:13:28.830	1.734e-13	2023/01/16 14:13:29.080	2.26e-14	2023/01/16 14:13:29.831	2.44025e-11
408	2023/01/16 14:13:33.224	1.20147e-10	2023/01/16 14:13:33.474	4.05e-14	2023/01/16 14:13:33.724	3.31e-14	2023/01/16 14:13:33.975	3.181e-13	2023/01/16 14:13:34.225	1.823e-13	2023/01/16 14:13:34.475	6.421e-13	2023/01/16 14:13:34.725	1.6719e-12	2023/01/16 14:13:34.976	1.467e-12	2023/01/16 14:13:35.226	1.742e-13	2023/01/16 14:13:35.476	2.76e-14	2023/01/16 14:13:36.228	2.408e-11
409	2023/01/16 14:13:39.621	1.20018e-10	2023/01/16 14:13:39.871	3.53e-14	2023/01/16 14:13:40.122	3.46e-14	2023/01/16 14:13:40.372	2.935e-13	2023/01/16 14:13:40.622	1.867e-13	2023/01/16 14:13:40.872	6.226e-13	2023/01/16 14:13:41.122	1.6202e-12	2023/01/16 14:13:41.373	1.4115e-12	2023/01/16 14:13:41.623	1.934e-13	2023/01/16 14:13:41.873	2.81e-14	2023/01/16 14:13:42.624	2.408e-11
410	2023/01/16 14:13:46.017	1.20066e-10	2023/01/16 14:13:46.267	3.23e-14	2023/01/16 14:13:46.517	3.29e-14	2023/01/16 14:13:46.767	3.274e-13	2023/01/16 14:13:47.017	1.665e-13	2023/01/16 14:13:47.268	6.525e-13	2023/01/16 14:13:47.518	1.6126e-12	2023/01/16 14:13:47.768	1.3829e-12	2023/01/16 14:13:48.018	1.776e-13	2023/01/16 14:13:48.268	3.25e-14	2023/01/16 14:13:49.020	2.35425e-11
411	2023/01/16 14:13:52.413	1.19862e-10	2023/01/16 14:13:52.663	1.54e-14	2023/01/16 14:13:52.913	3.47e-14	2023/01/16 14:13:53.163	2.889e-13	2023/01/16 14:13:53.413	1.635e-13	2023/01/16 14:13:53.664	6.445e-13	2023/01/16 14:13:53.914	1.6549e-12	2023/01/16 14:13:54.164	1.394e-12	2023/01/16 14:13:54.415	1.772e-13	2023/01/16 14:13:54.665	3.35e-14	2023/01/16 14:13:55.416	2.38112e-11
412	2023/01/16 14:13:58.809	1.19443e-10	2023/01/16 14:13:59.059	3.42e-14	2023/01/16 14:13:59.309	2.58e-14	2023/01/16 14:13:59.560	3.044e-13	2023/01/16 14:13:59.810	1.615e-13	2023/01/16 14:14:00.060	6.217e-13	2023/01/16 14:14:00.310	1.6394e-12	2023/01/16 14:14:00.561	1.4037e-12	2023/01/16 14:14:00.811	1.752e-13	2023/01/16 14:14:01.061	2.22e-14	2023/01/16 14:14:01.813	2.37575e-11
413	2023/01/16 14:14:05.206	1.19991e-10	2023/01/16 14:14:05.456	4.28e-14	2023/01/16 14:14:05.706	3.58e-14	2023/01/16 14:14:05.957	2.985e-13	2023/01/16 14:14:06.207	1.801e-13	2023/01/16 14:14:06.457	6.652e-13	2023/01/16 14:14:06.707	1.6441e-12	2023/01/16 14:14:06.958	1.4617e-12	2023/01/16 14:14:07.208	1.863e-13	2023/01/16 14:14:07.458	3.49e-14	2023/01/16 14:14:08.209	2.408e-11
414	2023/01/16 14:14:11.602	1.20405e-10	2023/01/16 14:14:11.852	3.44e-14	2023/01/16 14:14:12.102	3.35e-14	2023/01/16 14:14:12.352	3.022e-13	2023/01/16 14:14:12.602	1.726e-13	2023/01/16 14:14:12.853	6.678e-13	2023/01/16 14:14:13.103	1.6573e-12	2023/01/16 14:14:13.353	1.4183e-12	2023/01/16 14:14:13.603	1.805e-13	2023/01/16 14:14:13.853	3.73e-14	2023/01/16 14:14:14.605	2.40262e-11
415	2023/01/16 14:14:17.998	1.20604e-10	2023/01/16 14:14:18.248	2.83e-14	2023/01/16 14:14:18.498	3.56e-14	2023/01/16 14:14:18.748	3.064e-13	2023/01/16 14:14:18.998	1.931e-13	2023/01/16 14:14:19.249	6.617e-13	2023/01/16 14:14:19.499	1.6092e-12	2023/01/16 14:14:19.750	1.4222e-12	2023/01/16 14:14:20.000	1.855e-13	2023/01/16 14:14:20.250	2.78e-14	2023/01/16 14:14:21.001	2.408e-11
416	2023/01/16 14:14:24.394	1.20469e-10	2023/01/16 14:14:24.644	4.01e-14	2023/01/16 14:14:24.894	3.93e-14	2023/01/16 14:14:25.145	3.175e-13	2023/01/16 14:14:25.395	1.67e-13	2023/01/16 14:14:25.645	6.704e-13	2023/01/16 14:14:25.895	1.6036e-12	2023/01/16 14:14:26.145	1.383e-12	2023/01/16 14:14:26.396	1.745e-13	2023/01/16 14:14:26.646	3.18e-14	2023/01/16 14:14:27.398	2.408e-11
417	2023/01/16 14:14:30.791	1.20104e-10	2023/01/16 14:14:31.041	3.76e-14	2023/01/16 14:14:31.291	3.25e-14	2023/01/16 14:14:31.542	3.196e-13	2023/01/16 14:14:31.792	1.779e-13	2023/01/16 14:14:32.042	6.385e-13	2023/01/16 14:14:32.292	1.5894e-12	2023/01/16 14:14:32.542	1.4242e-12	2023/01/16 14:14:32.793	1.725e-13	2023/01/16 14:14:33.043	2.9e-14	2023/01/16 14:14:33.794	2.408e-11
418	2023/01/16 14:14:37.187	1.20163e-10	2023/01/16 14:14:37.437	2.86e-14	2023/01/16 14:14:37.687	2.81e-14	2023/01/16 14:14:37.937	2.904e-13	2023/01/16 14:14:38.187	1.463e-13	2023/01/16 14:14:38.438	6.544e-13	2023/01/16 14:14:38.688	1.6098e-12	2023/01/16 14:14:38.938	1.4217e-12	2023/01/16 14:14:39.188	1.658e-13	2023/01/16 14:14:39.438	2.26e-14	2023/01/16 14:14:40.190	2.4295e-11
419	2023/01/16 14:14:43.583	1.19986e-10	2023/01/16 14:14:43.833	3.76e-14	2023/01/16 14:14:44.083	3.16e-14	2023/01/16 14:14:44.333	2.992e-13	2023/01/16 14:14:44.583	1.621e-13	2023/01/16 14:14:44.834	6.425e-13	2023/01/16 14:14:45.084	1.6288e-12	2023/01/16 14:14:45.334	1.3875e-12	2023/01/16 14:14:45.585	1.731e-13	2023/01/16 14:14:45.835	2.84e-14	2023/01/16 14:14:46.586	2.39725e-11
420	2023/01/16 14:14:49.979	1.19378e-10	2023/01/16 14:14:50.229	2.8e-14	2023/01/16 14:14:50.479	2.92e-14	2023/01/16 14:14:50.730	3.191e-13	2023/01/16 14:14:50.980	1.565e-13	2023/01/16 14:14:51.230	6.579e-13	2023/01/16 14:14:51.480	1.6119e-12	2023/01/16 14:14:51.731	1.4104e-12	2023/01/16 14:14:51.981	1.782e-13	2023/01/16 14:14:52.231	3.03e-14	2023/01/16 14:14:52.983	2.408e-11
421	2023/01/16 14:14:56.376	1.19755e-10	2023/01/16 14:14:56.626	3.84e-14	2023/01/16 14:14:56.876	3.35e-14	2023/01/16 14:14:57.127	3.15e-13	2023/01/16 14:14:57.377	1.737e-13	2023/01/16 14:14:57.627	6.514e-13	2023/01/16 14:14:57.877	1.5966e-12	2023/01/16 14:14:58.127	1.4229e-12	2023/01/16 14:14:58.378	2.015e-13	2023/01/16 14:14:58.628	3.15e-14	2023/01/16 14:14:59.379	2.41337e-11
422	2023/01/16 14:15:02.772	1.19921e-10	2023/01/16 14:15:03.022	3.51e-14	2023/01/16 14:15:03.272	3.71e-14	2023/01/16 14:15:03.522	3.181e-13	2023/01/16 14:15:03.772	1.733e-13	2023/01/16 14:15:04.023	6.197e-13	2023/01/16 14:15:04.273	1.6351e-12	2023/01/16 14:15:04.523	1.4134e-12	2023/01/16 14:15:04.773	1.73e-13	2023/01/16 14:15:05.023	3.53e-14	2023/01/16 14:15:05.775	2.39725e-11
